0.2235169492	1.068		0.00002118644068
0.08072033898	1.199		0.00002118644068
0.04894067797	1.229		0.00002118644068
0.03516949153	1.242		0.00002118644068
0.02754237288	1.249		0.00002118644068
0.02266949153	1.254		0.00002118644068
0.01906779661	1.257		0.00002118644068
0.01652542373	1.260		0.00002118644068
0.01461864407	1.262		0.00002118644068
0.01292372881	1.263		0.00002118644068
0.01186440678	1.265		0.00002118644068
0.01080508475	1.266		0.00002118644068
0.009957627119	1.267		0.00002118644068
0.009110169492	1.268		0.00002118644068
0.008474576271	1.268		0.00002118644068
0.008050847458	1.269		0.00002118644068
0.004872881356	1.272		0.00002118644068
0.003389830508	1.274		0.00002118644068
0.002542372881	1.275		0.00002118644068
0.002118644068	1.275		0.00002118644068
0.001694915254	1.276		0.00002118644068
